individual_id,tattoo,first_q,last_q,first_year,first_quarter,last_year,last_quarter,observed_quarters,expected_quarters,missing_quarters
2031,K084,7952,7954,1988,1,1988,3,3,3,0
2032,K085,7951,7998,1987,4,1999,3,14,48,34
2033,K086,7951,7953,1987,4,1988,2,3,3,0
2034,K087,7951,7966,1987,4,1991,3,12,16,4
2035,K088,7951,7960,1987,4,1990,1,7,10,3
2036,K089,7951,7953,1987,4,1988,2,3,3,0
2037,K090,7951,7958,1987,4,1989,3,3,8,5
2038,K091,7951,7958,1987,4,1989,3,2,8,6
2039,K092,7951,7982,1987,4,1995,3,8,32,24
2040,K093,7951,7955,1987,4,1988,4,3,5,2
2041,L001,7944,7958,1986,1,1989,3,5,15,10
2042,L002,7944,7958,1986,1,1989,3,5,15,10
2043,L003,7944,7944,1986,1,1986,1,1,1,0
2044,L004,7944,7944,1986,1,1986,1,1,1,0
2045,L005,7944,7950,1986,1,1987,3,2,7,5
2046,L006,7944,7949,1986,1,1987,2,2,6,4
2047,L007,7944,7944,1986,1,1986,1,1,1,0
2048,L008,7945,7948,1986,2,1987,1,2,4,2
2049,L009,7945,7945,1986,2,1986,2,1,1,0
2050,L010,7945,7978,1986,2,1994,3,9,34,25
2051,L011,7945,7966,1986,2,1991,3,11,22,11
2052,L012,7945,7953,1986,2,1988,2,7,9,2
2053,L013,7945,7952,1986,2,1988,1,5,8,3
2054,L014,7945,7946,1986,2,1986,3,2,2,0
2055,L015,7945,7945,1986,2,1986,2,1,1,0
2056,L016,7945,7982,1986,2,1995,3,5,38,33
2057,L017,7945,7949,1986,2,1987,2,2,5,3
2058,L018,7945,7961,1986,2,1990,2,6,17,11
2059,L019,7945,7945,1986,2,1986,2,1,1,0
2060,L020,7945,7945,1986,2,1986,2,1,1,0
2061,L021,7945,7969,1986,2,1992,2,3,25,22
2062,L022,7945,7976,1986,2,1994,1,15,32,17
2063,L023,7945,7949,1986,2,1987,2,2,5,3
2064,L024,7945,7945,1986,2,1986,2,1,1,0
2065,L025,7945,7949,1986,2,1987,2,2,5,3
2066,L026,7945,7978,1986,2,1994,3,4,34,30
2067,L027,7945,7945,1986,2,1986,2,1,1,0
2068,L028,7945,7961,1986,2,1990,2,9,17,8
2069,L029,7946,7946,1986,3,1986,3,1,1,0
2070,L030,7946,7966,1986,3,1991,3,6,21,15
2071,L031,7946,7972,1986,3,1993,1,6,27,21
2072,L032,7946,7984,1986,3,1996,1,12,39,27
2073,L033,7946,7953,1986,3,1988,2,3,8,5
2074,L034,7946,7952,1986,3,1988,1,2,7,5
2075,L035,7946,7946,1986,3,1986,3,1,1,0
2076,L036,7946,7946,1986,3,1986,3,1,1,0
2077,L037,7946,7950,1986,3,1987,3,2,5,3
2078,L038,7946,7954,1986,3,1988,3,2,9,7
2079,L039,7946,7974,1986,3,1993,3,2,29,27
2080,L040,7946,7952,1986,3,1988,1,3,7,4
2081,L041,7946,7962,1986,3,1990,3,5,17,12
2082,L042,7946,7966,1986,3,1991,3,5,21,16
2083,L043,7946,7979,1986,3,1994,4,13,34,21
2084,L044,7946,7946,1986,3,1986,3,1,1,0
2085,L045,7946,7946,1986,3,1986,3,1,1,0
2086,L046,7946,7946,1986,3,1986,3,1,1,0
2087,L047,7946,7946,1986,3,1986,3,1,1,0
2088,L048,7946,7946,1986,3,1986,3,1,1,0
2089,L049,7946,7986,1986,3,1996,3,18,41,23
2090,L050,7946,7970,1986,3,1992,3,13,25,12
2091,L051,7946,7949,1986,3,1987,2,4,4,0
2092,L052,7946,7946,1986,3,1986,3,1,1,0
2093,L053,7946,7982,1986,3,1995,3,23,37,14
2094,L054,7946,8000,1986,3,2000,1,33,55,22
2095,L055,7946,7948,1986,3,1987,1,3,3,0
2096,L056,7946,7998,1986,3,1999,3,32,53,21
2097,L057,7946,7956,1986,3,1989,1,10,11,1
2098,L058,7946,7948,1986,3,1987,1,3,3,0
2099,L059,7946,7957,1986,3,1989,2,9,12,3
2100,L060,7946,7946,1986,3,1986,3,1,1,0
2101,L061,7946,7962,1986,3,1990,3,9,17,8
2102,L062,7946,7951,1986,3,1987,4,6,6,0
2103,L063,7946,7957,1986,3,1989,2,8,12,4
2104,L064,7946,7955,1986,3,1988,4,7,10,3
2105,L065,7946,7986,1986,3,1996,3,20,41,21
2106,L066,7946,7969,1986,3,1992,2,14,24,10
2107,L067,7946,7946,1986,3,1986,3,1,1,0
2108,L068,7946,7951,1986,3,1987,4,6,6,0
2109,L069,7946,7946,1986,3,1986,3,1,1,0
2110,L070,7946,7958,1986,3,1989,3,2,13,11
2111,L071,7946,7972,1986,3,1993,1,3,27,24
2112,L072,7946,7950,1986,3,1987,3,2,5,3
2113,L073,7946,7972,1986,3,1993,1,8,27,19
2114,L074,7946,7953,1986,3,1988,2,2,8,6
2115,L075,7947,7947,1986,4,1986,4,1,1,0
2116,L076,7947,7947,1986,4,1986,4,1,1,0
2117,L077,7947,7947,1986,4,1986,4,1,1,0
2118,L078,7947,7947,1986,4,1986,4,1,1,0
2119,L079,7947,7950,1986,4,1987,3,4,4,0
2120,L080,7947,7989,1986,4,1997,2,22,43,21
2121,L081,7947,7947,1986,4,1986,4,1,1,0
2122,M001,7972,8019,1993,1,2004,4,18,48,30
2123,M002,7972,8010,1993,1,2002,3,9,39,30
2124,M003,7973,7992,1993,2,1998,1,7,20,13
2125,M004,7973,7979,1993,2,1994,4,5,7,2
2126,M005,7973,7974,1993,2,1993,3,2,2,0
2127,M006,7973,7974,1993,2,1993,3,2,2,0
2128,M007,7973,7979,1993,2,1994,4,6,7,1
2129,M008,7973,7973,1993,2,1993,2,1,1,0
2130,M009,7973,7994,1993,2,1998,3,14,22,8
2131,M010,7973,7985,1993,2,1996,2,6,13,7
2132,M011,7973,7978,1993,2,1994,3,6,6,0
2133,M012,7973,8005,1993,2,2001,2,19,33,14
2134,M013,7973,7995,1993,2,1998,4,7,23,16
2135,M014,7973,7978,1993,2,1994,3,6,6,0
2136,M015,7973,7989,1993,2,1997,2,9,17,8
2137,M016,7973,7974,1993,2,1993,3,2,2,0
2138,M017,7973,7976,1993,2,1994,1,3,4,1
2139,M018,7973,7974,1993,2,1993,3,2,2,0
2140,M019,7973,7974,1993,2,1993,3,2,2,0
2141,M020,7973,7973,1993,2,1993,2,1,1,0
2142,M021,7973,7998,1993,2,1999,3,8,26,18
2143,M022,7973,7973,1993,2,1993,2,1,1,0
2144,M023,7973,7986,1993,2,1996,3,8,14,6
2145,M024,7973,7991,1993,2,1997,4,11,19,8
2146,M025,7973,7973,1993,2,1993,2,1,1,0
2147,M026,7973,7986,1993,2,1996,3,9,14,5
2148,M027,7973,8011,1993,2,2002,4,10,39,29
2149,M028,7973,7973,1993,2,1993,2,1,1,0
2150,M029,7973,7980,1993,2,1995,1,7,8,1
2151,M030,7973,8001,1993,2,2000,2,16,29,13
2152,M031,7973,7994,1993,2,1998,3,18,22,4
2153,M032,7973,7985,1993,2,1996,2,9,13,4
2154,M033,7973,7976,1993,2,1994,1,4,4,0
2155,M034,7973,7994,1993,2,1998,3,13,22,9
2156,M035,7973,8010,1993,2,2002,3,13,38,25
2157,M036,7973,7990,1993,2,1997,3,13,18,5
2158,M037,7973,8003,1993,2,2000,4,14,31,17
2159,M038,7973,7973,1993,2,1993,2,1,1,0
2160,M039,7973,7973,1993,2,1993,2,1,1,0
2161,M040,7973,7973,1993,2,1993,2,1,1,0
2162,M041,7973,7975,1993,2,1993,4,3,3,0
2163,M042,7973,7986,1993,2,1996,3,5,14,9
2164,M043,7973,7992,1993,2,1998,1,13,20,7
2165,M044,7973,7977,1993,2,1994,2,4,5,1
2166,M045,7973,7990,1993,2,1997,3,9,18,9
2167,M046,7973,7973,1993,2,1993,2,1,1,0
2168,M047,7973,7986,1993,2,1996,3,4,14,10
2169,M048,7973,7978,1993,2,1994,3,5,6,1
2170,M049,7973,7973,1993,2,1993,2,1,1,0
2171,M050,7973,7982,1993,2,1995,3,7,10,3
2172,M051,7973,7979,1993,2,1994,4,6,7,1
2173,M052,7973,7994,1993,2,1998,3,12,22,10
2174,M053,7973,7973,1993,2,1993,2,1,1,0
2175,M054,7973,7973,1993,2,1993,2,1,1,0
2176,M055,7973,7994,1993,2,1998,3,11,22,11
2177,M056,7973,7982,1993,2,1995,3,7,10,3
2178,M057,7973,7979,1993,2,1994,4,4,7,3
2179,M058,7973,8007,1993,2,2001,4,14,35,21
2180,M059,7973,8006,1993,2,2001,3,12,34,22
2181,M060,7973,7980,1993,2,1995,1,6,8,2
2182,M061,7973,8006,1993,2,2001,3,10,34,24
2183,M062,7973,7979,1993,2,1994,4,6,7,1
2184,M063,7973,7974,1993,2,1993,3,2,2,0
2185,M064,7973,8014,1993,2,2003,3,16,42,26
2186,M065,7973,7975,1993,2,1993,4,3,3,0
2187,M066,7973,7973,1993,2,1993,2,1,1,0
2188,M067,7973,7973,1993,2,1993,2,1,1,0
2189,M068,7973,7998,1993,2,1999,3,14,26,12
2190,M069,7973,7973,1993,2,1993,2,1,1,0
2191,M070,7973,7973,1993,2,1993,2,1,1,0
2192,M071,7973,7983,1993,2,1995,4,3,11,8
2193,M072,7973,8018,1993,2,2004,3,16,46,30
2194,M073,7974,7990,1993,3,1997,3,7,17,10
2195,M074,7974,7975,1993,3,1993,4,2,2,0
2196,M075,7974,7978,1993,3,1994,3,4,5,1
2197,M076,7974,7974,1993,3,1993,3,1,1,0
2198,M077,7974,7978,1993,3,1994,3,4,5,1
2199,M078,7974,7990,1993,3,1997,3,7,17,10
2200,M079,7974,7975,1993,3,1993,4,2,2,0
2201,M080,7974,7974,1993,3,1993,3,1,1,0
2202,M081,7974,7974,1993,3,1993,3,1,1,0
2203,M082,7974,7979,1993,3,1994,4,3,6,3
2204,M083,7974,7990,1993,3,1997,3,8,17,9
2205,M084,7974,7982,1993,3,1995,3,5,9,4
2206,M085,7974,7977,1993,3,1994,2,3,4,1
2207,M086,7974,7974,1993,3,1993,3,1,1,0
2208,M087,7974,7978,1993,3,1994,3,4,5,1
2209,M088,7974,7979,1993,3,1994,4,5,6,1
2210,M089,7974,7979,1993,3,1994,4,4,6,2
2211,M090,7974,7979,1993,3,1994,4,4,6,2
2212,M091,7974,8015,1993,3,2003,4,4,42,38
2213,M092,7974,7994,1993,3,1998,3,11,21,10
2214,M093,7974,7982,1993,3,1995,3,8,9,1
2215,M094,7974,8017,1993,3,2004,2,18,44,26
2216,M095,7974,7979,1993,3,1994,4,4,6,2
2217,M096,7974,7981,1993,3,1995,2,4,8,4
2218,M097,7974,7990,1993,3,1997,3,8,17,9
2219,M098,7974,7974,1993,3,1993,3,1,1,0
2220,M099,7974,7994,1993,3,1998,3,10,21,11
2221,M100,7974,7975,1993,3,1993,4,2,2,0
2222,M101,7974,7974,1993,3,1993,3,1,1,0
2223,M102,7974,7974,1993,3,1993,3,1,1,0
2224,M103,7974,7974,1993,3,1993,3,1,1,0
2225,M104,7974,7998,1993,3,1999,3,9,25,16
2226,M105,7974,7986,1993,3,1996,3,11,13,2
2227,M106,7974,7990,1993,3,1997,3,3,17,14
2228,M107,7974,8003,1993,3,2000,4,13,30,17
2229,M108,7974,7999,1993,3,1999,4,14,26,12
2230,M109,7974,8015,1993,3,2003,4,10,42,32
2231,M110,7974,8000,1993,3,2000,1,5,27,22
2232,M111,7974,7979,1993,3,1994,4,3,6,3
2233,M112,7974,7979,1993,3,1994,4,3,6,3
2234,M113,7974,7974,1993,3,1993,3,1,1,0
2235,M114,7975,7976,1993,4,1994,1,2,2,0
2236,M115,7975,7995,1993,4,1998,4,9,21,12
2237,M116,7975,7990,1993,4,1997,3,5,16,11
2238,N001,7936,7943,1984,1,1985,4,3,8,5
2239,N002,7936,7936,1984,1,1984,1,1,1,0
2240,N003,7936,7973,1984,1,1993,2,11,38,27
2241,N004,7936,7978,1984,1,1994,3,15,43,28
2242,N005,7936,7944,1984,1,1986,1,2,9,7
2243,N006,7936,7936,1984,1,1984,1,1,1,0
2244,N007,7937,7977,1984,2,1994,2,14,41,27
2245,N008,7937,7945,1984,2,1986,2,7,9,2
2246,N009,7937,7937,1984,2,1984,2,1,1,0
2247,N010,7937,7941,1984,2,1985,2,3,5,2
2248,N011,7937,7937,1984,2,1984,2,1,1,0
2249,N012,7937,7943,1984,2,1985,4,6,7,1
2250,N013,7937,7941,1984,2,1985,2,4,5,1
2251,N014,7937,7938,1984,2,1984,3,2,2,0
2252,N015,7937,7937,1984,2,1984,2,1,1,0
2253,N016,7937,7964,1984,2,1991,1,17,28,11
2254,N017,7937,7939,1984,2,1984,4,3,3,0
2255,N018,7937,7944,1984,2,1986,1,5,8,3
2256,N019,7937,7962,1984,2,1990,3,12,26,14
2257,N020,7937,7972,1984,2,1993,1,18,36,18
2258,N021,7937,7937,1984,2,1984,2,1,1,0
2259,N022,7937,7937,1984,2,1984,2,1,1,0
2260,N023,7937,7940,1984,2,1985,1,3,4,1
2261,N024,7937,7937,1984,2,1984,2,1,1,0
2262,N025,7937,7937,1984,2,1984,2,1,1,0
2263,N026,7937,7962,1984,2,1990,3,9,26,17
2264,N027,7937,7937,1984,2,1984,2,1,1,0
2265,N028,7937,7959,1984,2,1989,4,9,23,14
2266,N029,7937,7937,1984,2,1984,2,1,1,0
2267,N030,7937,7937,1984,2,1984,2,1,1,0
2268,N031,7937,7955,1984,2,1988,4,14,19,5
2269,N032,7937,7937,1984,2,1984,2,1,1,0
2270,N033,7937,7943,1984,2,1985,4,2,7,5
2271,N034,7937,7937,1984,2,1984,2,1,1,0
2272,N035,7937,7983,1984,2,1995,4,12,47,35
2273,N036,7937,7937,1984,2,1984,2,1,1,0
2274,N037,7937,7957,1984,2,1989,2,2,21,19
2275,N038,7937,7937,1984,2,1984,2,1,1,0
2276,N039,7937,7938,1984,2,1984,3,2,2,0
2277,N040,7937,7937,1984,2,1984,2,1,1,0
2278,N041,7938,7938,1984,3,1984,3,1,1,0
2279,N042,7938,7966,1984,3,1991,3,11,29,18
2280,N043,7938,7938,1984,3,1984,3,1,1,0
2281,N044,7938,7963,1984,3,1990,4,7,26,19
2282,N045,7938,7945,1984,3,1986,2,2,8,6
2283,N046,7938,7952,1984,3,1988,1,2,15,13
2284,N047,7938,7978,1984,3,1994,3,9,41,32
2285,N048,7938,7978,1984,3,1994,3,8,41,33
2286,N049,7938,7963,1984,3,1990,4,11,26,15
2287,N050,7938,7953,1984,3,1988,2,8,16,8
2288,N051,7938,7955,1984,3,1988,4,11,18,7
2289,N052,7938,7943,1984,3,1985,4,6,6,0
2290,N053,7938,7954,1984,3,1988,3,4,17,13
2291,N054,7938,7951,1984,3,1987,4,9,14,5
2292,N055,7938,7939,1984,3,1984,4,2,2,0
2293,N056,7938,7942,1984,3,1985,3,5,5,0
2294,N057,7938,7941,1984,3,1985,2,4,4,0
2295,N058,7938,7949,1984,3,1987,2,7,12,5
2296,N059,7938,7966,1984,3,1991,3,14,29,15
2297,N060,7938,7960,1984,3,1990,1,17,23,6
2298,N061,7938,7945,1984,3,1986,2,7,8,1
2299,N062,7938,7951,1984,3,1987,4,9,14,5
2300,N063,7938,7957,1984,3,1989,2,11,20,9
2301,N064,7938,7953,1984,3,1988,2,7,16,9
2302,N065,7938,7939,1984,3,1984,4,2,2,0
2303,N066,7938,7965,1984,3,1991,2,2,28,26
2304,N067,7938,7938,1984,3,1984,3,1,1,0
2305,N068,7938,7938,1984,3,1984,3,1,1,0
2306,N069,7938,7938,1984,3,1984,3,1,1,0
2307,N070,7938,7949,1984,3,1987,2,2,12,10
2308,N071,7938,7943,1984,3,1985,4,2,6,4
2309,N072,7938,7938,1984,3,1984,3,1,1,0
2310,N073,7939,7969,1984,4,1992,2,3,31,28
2311,N074,7939,7943,1984,4,1985,4,4,5,1
2312,N075,7939,7942,1984,4,1985,3,3,4,1
2313,N076,7939,7948,1984,4,1987,1,2,10,8
2314,O001,7928,7941,1982,1,1985,2,6,14,8
2315,O002,7928,7930,1982,1,1982,3,3,3,0
2316,O003,7928,7929,1982,1,1982,2,2,2,0
2317,O004,7929,7934,1982,2,1983,3,4,6,2
2318,O005,7929,7930,1982,2,1982,3,2,2,0
2319,O006,7929,7934,1982,2,1983,3,2,6,4
2320,O007,7929,7934,1982,2,1983,3,3,6,3
2321,O008,7929,7950,1982,2,1987,3,9,22,13
2322,O009,7929,7950,1982,2,1987,3,5,22,17
2323,O010,7929,7929,1982,2,1982,2,1,1,0
2324,O011,7929,7956,1982,2,1989,1,6,28,22
2325,O012,7929,7934,1982,2,1983,3,2,6,4
2326,O013,7929,7929,1982,2,1982,2,1,1,0
2327,O014,7929,7929,1982,2,1982,2,1,1,0
2328,O015,7930,7937,1982,3,1984,2,3,8,5
2329,O016,7930,7930,1982,3,1982,3,1,1,0
2330,O017,7930,7933,1982,3,1983,2,2,4,2
2331,O018,7930,7943,1982,3,1985,4,7,14,7
2332,O019,7930,7930,1982,3,1982,3,1,1,0
2333,O020,7930,7930,1982,3,1982,3,1,1,0
2334,O021,7930,7930,1982,3,1982,3,1,1,0
2335,O022,7930,7934,1982,3,1983,3,2,5,3
2336,O023,7930,7934,1982,3,1983,3,4,5,1
2337,O024,7930,7958,1982,3,1989,3,12,29,17
2338,O025,7930,7930,1982,3,1982,3,1,1,0
2339,O026,7930,7967,1982,3,1991,4,8,38,30
2340,O027,7930,7933,1982,3,1983,2,4,4,0
2341,O028,7930,7934,1982,3,1983,3,4,5,1
2342,O029,7930,7959,1982,3,1989,4,10,30,20
2343,O030,7930,7950,1982,3,1987,3,9,21,12
2344,O031,7930,7966,1982,3,1991,3,4,37,33
2345,O032,7930,7933,1982,3,1983,2,2,4,2
2346,O033,7931,7934,1982,4,1983,3,2,4,2
2347,O034,7931,7979,1982,4,1994,4,6,49,43
2348,O035,7931,7981,1982,4,1995,2,19,51,32
2349,O036,7931,7931,1982,4,1982,4,1,1,0
2350,P001,7932,7934,1983,1,1983,3,3,3,0
2351,P002,7932,7950,1983,1,1987,3,6,19,13
2352,P003,7932,7964,1983,1,1991,1,12,33,21
2353,P004,7933,7933,1983,2,1983,2,1,1,0
2354,P005,7933,7975,1983,2,1993,4,17,43,26
2355,P006,7933,7933,1983,2,1983,2,1,1,0
2356,P007,7933,7936,1983,2,1984,1,4,4,0
2357,P008,7933,7938,1983,2,1984,3,6,6,0
2358,P009,7933,7966,1983,2,1991,3,26,34,8
2359,P010,7933,7938,1983,2,1984,3,6,6,0
2360,P011,7933,7949,1983,2,1987,2,10,17,7
2361,P012,7933,7948,1983,2,1987,1,13,16,3
2362,P013,7933,7957,1983,2,1989,2,14,25,11
2363,P014,7933,7937,1983,2,1984,2,5,5,0
2364,P015,7933,7938,1983,2,1984,3,5,6,1
2365,P016,7933,7967,1983,2,1991,4,8,35,27
2366,P017,7933,7936,1983,2,1984,1,4,4,0
2367,P018,7933,7966,1983,2,1991,3,17,34,17
2368,P019,7933,7936,1983,2,1984,1,4,4,0
2369,P020,7933,7977,1983,2,1994,2,19,45,26
2370,P021,7933,7938,1983,2,1984,3,4,6,2
2371,P022,7933,7933,1983,2,1983,2,1,1,0
2372,P023,7933,7933,1983,2,1983,2,1,1,0
2373,P024,7933,7933,1983,2,1983,2,1,1,0
2374,P025,7933,7933,1983,2,1983,2,1,1,0
2375,P026,7933,7933,1983,2,1983,2,1,1,0
2376,P027,7933,7935,1983,2,1983,4,3,3,0
2377,P028,7933,7982,1983,2,1995,3,29,50,21
2378,P029,7933,7933,1983,2,1983,2,1,1,0
2379,P030,7933,7933,1983,2,1983,2,1,1,0
2380,P031,7933,7933,1983,2,1983,2,1,1,0
2381,P032,7933,7933,1983,2,1983,2,1,1,0
2382,P033,7934,7935,1983,3,1983,4,2,2,0
2383,P034,7933,7935,1983,2,1983,4,2,3,1
2384,P035,7933,7948,1983,2,1987,1,5,16,11
2385,P036,7934,7934,1983,3,1983,3,1,1,0
2386,P037,7934,7946,1983,3,1986,3,3,13,10
2387,P038,7934,7967,1983,3,1991,4,6,34,28
2388,P039,7934,7934,1983,3,1983,3,1,1,0
2389,P040,7934,7934,1983,3,1983,3,1,1,0
2390,P041,7934,7938,1983,3,1984,3,2,5,3
2391,P042,7934,7978,1983,3,1994,3,17,45,28
2392,P043,7934,7962,1983,3,1990,3,6,29,23
2393,P044,7934,7934,1983,3,1983,3,1,1,0
2394,P045,7934,7934,1983,3,1983,3,1,1,0
2395,P046,7934,7956,1983,3,1989,1,3,23,20
2396,P047,7934,7934,1983,3,1983,3,1,1,0
2397,P048,7934,7935,1983,3,1983,4,2,2,0
2398,P049,7934,7960,1983,3,1990,1,3,27,24
2399,P050,7934,7946,1983,3,1986,3,4,13,9
2400,P051,7934,7945,1983,3,1986,2,7,12,5
2401,P052,7934,7970,1983,3,1992,3,16,37,21
2402,P053,7934,7941,1983,3,1985,2,4,8,4
2403,P054,7934,7974,1983,3,1993,3,18,41,23
2404,P055,7934,7934,1983,3,1983,3,1,1,0
2405,P056,7934,7934,1983,3,1983,3,1,1,0
2406,P057,7934,7934,1983,3,1983,3,1,1,0
2407,P058,7934,7942,1983,3,1985,3,6,9,3
2408,P059,7934,7945,1983,3,1986,2,7,12,5
2409,Q001,7996,8006,1999,1,2001,3,6,11,5
2410,Q002,7996,8001,1999,1,2000,2,2,6,4
2411,Q003,7996,8002,1999,1,2000,3,4,7,3
2412,Q004,7996,7996,1999,1,1999,1,1,1,0
2413,Q005,7996,7996,1999,1,1999,1,1,1,0
2414,Q006,7996,7996,1999,1,1999,1,1,1,0
2415,Q007,7996,8039,1999,1,2009,4,8,44,36
2416,Q008,7997,8022,1999,2,2005,3,9,26,17
2417,Q009,7997,7999,1999,2,1999,4,3,3,0
2418,Q010,7997,7997,1999,2,1999,2,1,1,0
2419,Q011,7997,7998,1999,2,1999,3,2,2,0
2420,Q012,7997,8013,1999,2,2003,2,6,17,11
2421,Q013,7997,7997,1999,2,1999,2,1,1,0
2422,Q014,7997,8002,1999,2,2000,3,5,6,1
2423,Q015,7997,8019,1999,2,2004,4,12,23,11
2424,Q016,7997,8000,1999,2,2000,1,3,4,1
2425,Q017,7997,7997,1999,2,1999,2,1,1,0
2426,Q018,7997,7998,1999,2,1999,3,2,2,0
2427,Q019,7997,7997,1999,2,1999,2,1,1,0
2428,Q020,7997,7997,1999,2,1999,2,1,1,0
2429,Q021,7997,7997,1999,2,1999,2,1,1,0
2430,Q022,7997,7998,1999,2,1999,3,2,2,0
2431,Q023,7997,7998,1999,2,1999,3,2,2,0
2432,Q024,7997,7998,1999,2,1999,3,2,2,0
2433,Q025,7997,7998,1999,2,1999,3,2,2,0
2434,Q026,7997,8010,1999,2,2002,3,5,14,9
2435,Q027,7997,8001,1999,2,2000,2,4,5,1
2436,Q028,7997,8045,1999,2,2011,2,23,49,26
2437,Q029,7997,8006,1999,2,2001,3,8,10,2
2438,Q030,7997,7998,1999,2,1999,3,2,2,0
2439,Q031,7997,8017,1999,2,2004,2,10,21,11
2440,Q032,7997,8009,1999,2,2002,2,10,13,3
2441,Q033,7997,8026,1999,2,2006,3,19,30,11
2442,Q034,7997,7997,1999,2,1999,2,1,1,0
2443,Q035,7997,7997,1999,2,1999,2,1,1,0
2444,Q036,7997,8029,1999,2,2007,2,17,33,16
2445,Q037,7997,7997,1999,2,1999,2,1,1,0
2446,Q038,7997,8000,1999,2,2000,1,4,4,0
2447,Q039,7997,8011,1999,2,2002,4,12,15,3
2448,Q040,7997,7997,1999,2,1999,2,1,1,0
2449,Q041,7997,8000,1999,2,2000,1,3,4,1
2450,Q042,7997,7997,1999,2,1999,2,1,1,0
2451,Q043,7997,7998,1999,2,1999,3,2,2,0
2452,Q044,7997,7997,1999,2,1999,2,1,1,0
2453,Q045,7997,7997,1999,2,1999,2,1,1,0
2454,Q046,7997,8007,1999,2,2001,4,7,11,4
2455,Q047,7997,7999,1999,2,1999,4,3,3,0
2456,Q048,7997,8007,1999,2,2001,4,8,11,3
2457,Q049,7997,8006,1999,2,2001,3,7,10,3
2458,Q050,7997,7998,1999,2,1999,3,2,2,0
2459,Q051,7997,7998,1999,2,1999,3,2,2,0
2460,Q052,7997,8006,1999,2,2001,3,8,10,2
2461,Q053,7997,8002,1999,2,2000,3,5,6,1
2462,Q054,7997,8001,1999,2,2000,2,3,5,2
2463,Q055,7997,7997,1999,2,1999,2,1,1,0
2464,Q056,7997,7997,1999,2,1999,2,1,1,0
2465,Q057,7997,7997,1999,2,1999,2,1,1,0
2466,Q058,7997,8000,1999,2,2000,1,4,4,0
2467,Q059,7997,8006,1999,2,2001,3,7,10,3
2468,Q060,7998,8019,1999,3,2004,4,5,22,17
2469,Q061,7998,8000,1999,3,2000,1,2,3,1
2470,Q062,7998,7998,1999,3,1999,3,1,1,0
2471,Q063,7998,7998,1999,3,1999,3,1,1,0
2472,Q064,7998,8003,1999,3,2000,4,5,6,1
2473,Q065,7998,8030,1999,3,2007,3,7,33,26
2474,Q066,7998,8032,1999,3,2008,1,9,35,26
2475,Q067,7998,8006,1999,3,2001,3,8,9,1
2476,Q068,7998,7998,1999,3,1999,3,1,1,0
2477,Q069,7998,8003,1999,3,2000,4,5,6,1
2478,Q070,7998,8007,1999,3,2001,4,7,10,3
2479,Q071,7998,7998,1999,3,1999,3,1,1,0
2480,Q072,7998,8025,1999,3,2006,2,11,28,17
2481,Q073,7998,8000,1999,3,2000,1,2,3,1
2482,Q074,7998,8033,1999,3,2008,2,19,36,17
2483,Q075,7998,8002,1999,3,2000,3,2,5,3
2484,Q076,7998,7998,1999,3,1999,3,1,1,0
2485,Q077,7998,8017,1999,3,2004,2,7,20,13
2486,Q078,7998,8011,1999,3,2002,4,9,14,5
2487,Q079,7998,8005,1999,3,2001,2,5,8,3
2488,Q080,7998,8000,1999,3,2000,1,3,3,0
2489,Q081,7998,8042,1999,3,2010,3,21,45,24
2490,Q082,7998,8001,1999,3,2000,2,4,4,0
2491,Q083,7998,8006,1999,3,2001,3,6,9,3
2492,Q084,7998,8010,1999,3,2002,3,9,13,4
2493,Q085,7998,8006,1999,3,2001,3,6,9,3
2494,Q086,7998,8005,1999,3,2001,2,7,8,1
2495,Q087,7998,8022,1999,3,2005,3,5,25,20
2496,Q088,7998,8003,1999,3,2000,4,4,6,2
2497,Q089,7998,7998,1999,3,1999,3,1,1,0
2498,Q090,7998,8013,1999,3,2003,2,4,16,12
2499,Q091,7998,7998,1999,3,1999,3,1,1,0
2500,Q092,7998,7998,1999,3,1999,3,1,1,0
2501,Q093,7998,8006,1999,3,2001,3,7,9,2
2502,Q094,7998,8034,1999,3,2008,3,14,37,23
2503,Q095,7998,8002,1999,3,2000,3,4,5,1
2504,Q096,7998,8009,1999,3,2002,2,3,12,9
2505,Q097,7999,8001,1999,4,2000,2,2,3,1
2506,Q098,7999,8005,1999,4,2001,2,5,7,2
2507,R002,7912,7918,1978,1,1979,3,2,7,5
2508,R003,7913,7922,1978,2,1980,3,4,10,6
2509,R004,7913,7913,1978,2,1978,2,1,1,0
2510,R005,7913,7913,1978,2,1978,2,1,1,0
2511,R006,7913,7913,1978,2,1978,2,1,1,0
2512,R007,7913,7913,1978,2,1978,2,1,1,0
2513,R008,7913,7918,1978,2,1979,3,2,6,4
2514,R009,7913,7913,1978,2,1978,2,1,1,0
2515,R010,7913,7930,1978,2,1982,3,4,18,14
2516,R011,7913,7925,1978,2,1981,2,3,13,10
2517,R012,7913,7913,1978,2,1978,2,1,1,0
2518,R013,7913,7957,1978,2,1989,2,15,45,30
2519,R014,7913,7921,1978,2,1980,2,4,9,5
2520,R015,7913,7922,1978,2,1980,3,3,10,7
2521,R016,7913,7938,1978,2,1984,3,10,26,16
2522,R017,7913,7913,1978,2,1978,2,1,1,0
2523,R018,7913,7913,1978,2,1978,2,1,1,0
2524,R019,7913,7932,1978,2,1983,1,2,20,18
