CaptureDate,BadgerID,TestType,SampleType,VisualLine1,OpticalDensity1,VisualLine2,OpticalDensity2,PM
04/09/2018,016V,Double,Serum Frozen,N,23.57,P,4203.19,no
04/09/2018,016V,Double,Whole Blood,N,5.33,P,2643.42,no
04/09/2018,020C,Double,Serum Frozen,N,0,N,6.05,no
04/09/2018,020C,Double,Whole Blood,N,3.87,N,0.18,no
04/09/2018,021C,Double,Serum Frozen,N,0,N,12.21,no
04/09/2018,021C,Double,Whole Blood,N,0,N,0,no
04/09/2018,021T,Double,Serum Frozen,N,99.27,N,93.13,no
04/09/2018,021T,Double,Whole Blood,N,1.81,N,5.97,no
04/09/2018,024M,Double,Serum Frozen,N,0,N,21.24,no
04/09/2018,024M,Double,Whole Blood,N,4.46,N,2.93,no
04/09/2018,024T,Double,Serum Frozen,N,0,N,15.86,no
04/09/2018,024T,Double,Whole Blood,N,0.63,N,0,no
04/09/2018,026C,Double,Serum Frozen,N,11.88,N,21.72,no
04/09/2018,026C,Double,Whole Blood,N,8.22,N,0.49,no
04/09/2018,026T,Double,Serum Frozen,N,0,N,21.9,no
04/09/2018,026T,Double,Whole Blood,N,6.86,N,5.97,no
04/09/2018,032T,Double,Serum Frozen,N,0,N,28.55,no
04/09/2018,032T,Double,Whole Blood,N,36.76,N,0,no
04/09/2018,033T,Double,Serum Frozen,P,6585.8,N,10.56,no
04/09/2018,033T,Double,Whole Blood,P,4889.03,N,0,no
04/09/2018,039V,Double,Serum Frozen,P,6627.4,N,15.57,no
04/09/2018,039V,Double,Whole Blood,P,6751.9,N,0,no
04/09/2018,048A,Double,Serum Frozen,N,0,N,0.65,no
04/09/2018,048A,Double,Whole Blood,N,4.76,N,0,no
04/09/2018,048V,Double,Serum Frozen,N,1.43,N,7.42,no
04/09/2018,048V,Double,Whole Blood,N,0.24,N,0,no
04/09/2018,049M,Double,Serum Frozen,N,1.4,N,13.54,no
04/09/2018,049M,Double,Whole Blood,N,0,N,14.53,no
04/09/2018,049V,Double,Serum Frozen,N,0,N,13.44,no
04/09/2018,049V,Double,Whole Blood,N,0.82,N,8.07,no
04/09/2018,050M,Double,Serum Frozen,N,29.07,N,21.12,no
04/09/2018,050M,Double,Whole Blood,N,0,N,10.32,no
04/09/2018,051M,Double,Serum Frozen,N,0,N,29.1,no
04/09/2018,051M,Double,Whole Blood,N,0.74,N,0,no
04/09/2018,052M,Double,Serum Frozen,N,11.39,N,24.16,no
04/09/2018,052M,Double,Whole Blood,N,69.8,N,17.78,no
04/09/2018,053M,Double,Serum Frozen,N,13.71,N,17.45,no
04/09/2018,053M,Double,Whole Blood,N,0,N,1.74,no
04/09/2018,054M,Double,Serum Frozen,N,13.15,N,40.18,no
04/09/2018,054M,Double,Whole Blood,N,4.52,N,5.27,no
05/09/2018,046M,Double,Serum Frozen,N,3.9,N,7.35,no
05/09/2018,046M,Double,Whole Blood,N,7.26,N,9.59,no
25/09/2018,006M,Double,Serum Fresh,P,4749.73,N,4.67,no
25/09/2018,006M,Double,Whole Blood,P,2787.36,N,9.45,no
25/09/2018,007M,Double,Serum Fresh,N,0,N,12.74,no
25/09/2018,007M,Double,Whole Blood,N,0,N,15.85,no
25/09/2018,008M,Double,Serum Fresh,N,0,N,21.04,no
25/09/2018,008M,Double,Whole Blood,N,3.84,N,8.06,no
25/09/2018,009M,Double,Serum Fresh,P,6244.17,N,7.71,no
25/09/2018,009M,Double,Whole Blood,P,3686.19,P,6.44,no
25/09/2018,012M,Double,Serum Fresh,P,842.17,N,23.83,no
25/09/2018,012M,Double,Whole Blood,P,94.78,P,6.09,no
25/09/2018,013M,Double,Serum Fresh,P,2513.61,N,35.59,no
25/09/2018,013M,Double,Whole Blood,P,391.2,N,16.29,no
25/09/2018,014M,Double,Serum Fresh,P,310.47,N,7.25,no
25/09/2018,014M,Double,Whole Blood,P,668.45,N,70.04,no
25/09/2018,015C,Double,Serum Fresh,N,0,N,10.07,no
25/09/2018,015C,Double,Whole Blood,N,24.43,N,8.78,no
25/09/2018,015M,Double,Serum Fresh,N,12.54,N,15.87,no
25/09/2018,015M,Double,Whole Blood,N,23.37,N,10.26,no
25/09/2018,015V,Double,Serum Fresh,P,,P,,no
25/09/2018,015V,Double,Whole Blood,P,6858.84,P,1720.78,no
25/09/2018,016M,Double,Serum Fresh,N,0.44,N,19.09,no
25/09/2018,016M,Double,Whole Blood,N,0,N,9.1,no
25/09/2018,016V,Double,Serum Fresh,N,0,P,3897.64,no
25/09/2018,016V,Double,Whole Blood,N,13.29,P,2798.7,no
25/09/2018,017M,Double,Serum Fresh,N,5.61,N,8.48,no
25/09/2018,017M,Double,Whole Blood,N,3.56,N,22.43,no
25/09/2018,020C,Double,Serum Fresh,N,0,N,24.72,no
25/09/2018,020C,Double,Whole Blood,N,14.22,N,3.04,no
25/09/2018,027T,Double,Serum Fresh,N,0,N,26.18,no
25/09/2018,027T,Double,Whole Blood,N,0,N,3.08,no
25/09/2018,043M,Double,Serum Fresh,N,0,N,22.82,no
25/09/2018,043M,Double,Whole Blood,N,0,N,19.49,no
25/09/2018,043V,Double,Serum Fresh,N,17.87,N,7.8,no
25/09/2018,043V,Double,Whole Blood,N,1.59,N,15.28,no
25/09/2018,054M,Double,Serum Fresh,N,1.16,N,29.14,no
25/09/2018,054M,Double,Whole Blood,N,23.93,N,21.29,no
26/09/2018,042M,Double,Serum Fresh,N,8.4,N,11.34,no
26/09/2018,042M,Double,Whole Blood,N,0,N,8.18,no
16/10/2018,019M,Double,Serum Fresh,N,7.23,N,28.39,no
16/10/2018,019M,Double,Whole Blood,N,0,N,7.78,no
16/10/2018,023M,Double,Serum Fresh,N,0,N,11.23,no
16/10/2018,023M,Double,Whole Blood,N,4.32,N,4.98,no
16/10/2018,025M,Double,Serum Fresh,N,8.36,N,8.22,no
16/10/2018,025M,Double,Whole Blood,N,0,N,1.74,no
16/10/2018,026M,Double,Serum Fresh,N,0,N,5.45,no
16/10/2018,026M,Double,Whole Blood,N,0,N,8.55,no
16/10/2018,027M,Double,Serum Fresh,N,2.87,N,11.53,no
16/10/2018,027M,Double,Whole Blood,N,1.05,N,16.53,no
16/10/2018,028M,Double,Serum Fresh,N,0,N,21.23,no
16/10/2018,028M,Double,Whole Blood,N,2.8,N,8.92,no
16/10/2018,030M,Double,Serum Fresh,N,1.55,N,15.28,no
16/10/2018,030M,Double,Whole Blood,N,0,N,8.05,no
16/10/2018,034M,Double,Serum Fresh,N,0.95,N,17.31,no
16/10/2018,034M,Double,Whole Blood,N,0,N,15.01,no
16/10/2018,046M,Double,Serum Fresh,N,3.91,N,11.91,no
16/10/2018,046M,Double,Whole Blood,N,0,N,7.6,no
16/10/2018,056M,Double,Serum Fresh,N,0,N,5.8,no
16/10/2018,056M,Double,Whole Blood,N,0,N,13.39,no
16/10/2018,057M,Double,Serum Fresh,N,56.65,N,61.28,no
16/10/2018,057M,Double,Whole Blood,N,0.41,N,9.6,no
17/10/2018,018A,Double,Serum Fresh,P,90.86,P,70.13,no
17/10/2018,018A,Double,Whole Blood,N,41.69,N,5.41,no
17/10/2018,018M,Double,Serum Fresh,N,12.1,N,1.82,no
17/10/2018,018M,Double,Whole Blood,N,22.6,N,2.97,no
17/10/2018,021C,Double,Serum Fresh,N,2.73,N,7.03,no
17/10/2018,021C,Double,Whole Blood,N,0,N,6.12,no
17/10/2018,021T,Double,Serum Fresh,N,2.31,N,1.89,no
17/10/2018,021T,Double,Whole Blood,N,0,N,0,no
17/10/2018,022C,Double,Serum Fresh,N,0,N,7.08,no
17/10/2018,022C,Double,Whole Blood,N,10.09,N,5.16,no
17/10/2018,027T,Double,Serum Fresh,N,4.91,N,30.98,no
17/10/2018,027T,Double,Whole Blood,N,0,N,2.75,no
17/10/2018,041M,Double,Serum Fresh,N,0,N,13.39,no
17/10/2018,041M,Double,Whole Blood,N,0,N,3.86,no
30/10/2018,005T,Double,Serum Fresh,N,3.04,N,8.26,no
30/10/2018,005T,Double,Whole Blood,N,36.66,N,0,no
30/10/2018,020M,Double,Serum Fresh,N,27.03,N,43.74,no
30/10/2018,020M,Double,Whole Blood,P,429.77,P,207.2,no
30/10/2018,020T,Double,Serum Fresh,N,0,N,23.88,no
30/10/2018,020T,Double,Whole Blood,P,138.67,N,70.54,no
30/10/2018,021T,Double,Serum Fresh,N,0,N,27.72,no
30/10/2018,021T,Double,Whole Blood,P,214.4,N,42.74,no
30/10/2018,023M,Double,Serum Fresh,N,0,N,16.17,no
30/10/2018,023M,Double,Whole Blood,P,407.23,N,57.47,no
30/10/2018,024M,Double,Serum Fresh,N,0,N,21.45,no
30/10/2018,024M,Double,Whole Blood,P,215.55,N,0,no
30/10/2018,024T,Double,Serum Fresh,N,0,N,29.7,no
30/10/2018,024T,Double,Whole Blood,N,31.74,N,6.94,no
30/10/2018,026C,Double,Serum Fresh,N,0,N,29.95,no
30/10/2018,026C,Double,Whole Blood,N,0,N,25.23,no
30/10/2018,026T,Double,Serum Fresh,N,0,N,16.3,no
30/10/2018,026T,Double,Whole Blood,N,0,N,0,no
30/10/2018,033T,Double,Serum Fresh,P,,N,,no
30/10/2018,033T,Double,Whole Blood,P,6554.54,N,0,no
30/10/2018,037M,Double,Serum Fresh,N,0.15,N,26,no
30/10/2018,037M,Double,Whole Blood,P,89.2,N,43.45,no
30/10/2018,046M,Double,Serum Fresh,N,0,N,8.95,no
30/10/2018,046M,Double,Whole Blood,P,147.18,N,22.09,no
30/10/2018,049M,Double,Serum Fresh,P,168.8,N,23.91,no
30/10/2018,049M,Double,Whole Blood,P,134.21,N,32.5,no
30/10/2018,050M,Double,Serum Fresh,N,0,N,25.42,no
30/10/2018,050M,Double,Whole Blood,N,0,N,51.78,no
30/10/2018,051M,Double,Serum Fresh,N,2.22,N,20.15,no
30/10/2018,051M,Double,Whole Blood,N,0,N,0.07,no
30/10/2018,053M,Double,Serum Fresh,N,15.14,N,46.17,no
30/10/2018,053M,Double,Whole Blood,P,191.36,N,12.14,no
30/10/2018,058M,Double,Serum Fresh,N,13.31,N,16.28,no
30/10/2018,058M,Double,Whole Blood,N,0,N,4.31,no
31/10/2018,002V,Double,Serum Fresh,N,3.42,N,11.85,no
31/10/2018,002V,Double,Whole Blood,N,0,N,10.87,no
31/10/2018,032T,Double,Serum Fresh,P,25.79,N,8.33,no
31/10/2018,032T,Double,Whole Blood,N,14.31,N,0.64,no
31/10/2018,052M,Double,Serum Fresh,N,0,N,0,no
31/10/2018,052M,Double,Whole Blood,N,0,N,5.67,no
27/11/2018,007M,Double,Serum Fresh,N,11.5,N,22.61,no
27/11/2018,007M,Double,Whole Blood,N,0,N,4.86,no
27/11/2018,008M,Double,Serum Fresh,N,20.56,N,36.87,no
27/11/2018,008M,Double,Whole Blood,N,0,N,85.86,no
27/11/2018,009M,Double,Serum Fresh,P,5198.36,N,13.79,no
27/11/2018,009M,Double,Whole Blood,P,1252.9,N,7.69,no
27/11/2018,010M,Double,Serum Fresh,P,827.7,N,5.87,no
27/11/2018,010M,Double,Whole Blood,N,7.63,N,7.33,no
27/11/2018,013M,Double,Serum Fresh,P,183.45,N,18.49,no
27/11/2018,013M,Double,Whole Blood,N,0,N,7.12,no
27/11/2018,014M,Double,Serum Fresh,N,0,N,25.92,no
27/11/2018,014M,Double,Whole Blood,N,0,N,9.16,no
27/11/2018,015C,Double,Serum Fresh,N,0,N,16.42,no
27/11/2018,015C,Double,Whole Blood,N,0,N,5.19,no
27/11/2018,015M,Double,Serum Fresh,N,0,N,1.65,no
27/11/2018,015M,Double,Whole Blood,N,0.13,N,15.8,no
27/11/2018,027T,Double,Serum Fresh,N,0,N,16.18,no
27/11/2018,027T,Double,Whole Blood,N,0,N,2.75,no
27/11/2018,043M,Double,Serum Fresh,N,1.79,N,30.96,no
27/11/2018,043M,Double,Whole Blood,N,2.14,N,38.14,no
27/11/2018,043V,Double,Serum Fresh,N,14.42,N,16.45,no
27/11/2018,043V,Double,Whole Blood,N,0,N,26.77,no
11/12/2018,006C,Double,Serum Fresh,N,0,N,20.77,no
11/12/2018,006C,Double,Whole Blood,N,12.81,N,13.36,no
11/12/2018,020M,Double,Serum Fresh,N,0,N,17.35,no
11/12/2018,020M,Double,Whole Blood,N,0,N,9.08,no
11/12/2018,021T,Double,Serum Fresh,N,0,N,26.26,no
11/12/2018,021T,Double,Whole Blood,N,0,N,10.63,no
11/12/2018,023M,Double,Serum Fresh,N,0,N,11.71,no
11/12/2018,023M,Double,Whole Blood,N,5.81,N,4.19,no
11/12/2018,024M,Double,Serum Fresh,N,1.76,N,63.01,no
11/12/2018,024M,Double,Whole Blood,N,0,N,10.65,no
11/12/2018,029N,Double,Serum Fresh,N,0,N,3.71,no
11/12/2018,029N,Double,Whole Blood,N,0,N,20.75,no
11/12/2018,033M,Double,Serum Fresh,N,3.54,N,30.84,no
11/12/2018,033M,Double,Whole Blood,N,0,N,12.55,no
11/12/2018,040M,Double,Serum Fresh,N,0,N,13.55,no
11/12/2018,040M,Double,Whole Blood,N,9.6,N,14.67,no
11/12/2018,045M,Double,Serum Fresh,N,0,N,25.91,no
11/12/2018,045M,Double,Whole Blood,N,0,N,6.29,no
11/12/2018,046M,Double,Serum Fresh,N,8.03,N,27.95,no
11/12/2018,046M,Double,Whole Blood,N,0,N,24.29,no
11/12/2018,047M,Double,Serum Fresh,N,173.85,N,18.81,no
11/12/2018,047M,Double,Whole Blood,N,30.52,N,24.82,no
11/12/2018,048M,Double,Serum Fresh,N,0,N,12.31,no
11/12/2018,048M,Double,Whole Blood,N,0,N,14.69,no
12/12/2018,019M,Double,Serum Fresh,N,3.38,N,15.27,no
12/12/2018,019M,Double,Whole Blood,P,122.72,N,16.41,no
12/12/2018,029M,Double,Serum Fresh,N,0,N,0.31,no
12/12/2018,029M,Double,Whole Blood,N,5.74,N,5.5,no
12/12/2018,030M,Double,Serum Fresh,N,8.19,N,25.24,no
12/12/2018,030M,Double,Whole Blood,N,0,N,6.33,no
12/12/2018,037M,Double,Serum Fresh,N,0,N,13.81,no
12/12/2018,037M,Double,Whole Blood,N,14.99,N,13.6,no
12/12/2018,059M,Double,Serum Fresh,N,0,N,8.14,no
12/12/2018,059M,Double,Whole Blood,N,0,N,1.35,no
12/12/2018,060M,Double,Serum Fresh,N,13.55,N,27.09,no
12/12/2018,060M,Double,Whole Blood,N,0,N,0,no
08/01/2019,024T,Double,Serum Fresh,N,3.36,N,19.74,no
08/01/2019,024T,Double,Whole Blood,N,0,N,2.99,no
08/01/2019,033T,Double,Serum Fresh,P,,N,,no
08/01/2019,033T,Double,Whole Blood,P,6772.77,N,0,no
08/01/2019,049M,Double,Serum Fresh,N,60.83,N,9.77,no
08/01/2019,049M,Double,Whole Blood,N,0,N,5.8,no
08/01/2019,050M,Double,Serum Fresh,N,0,N,18.74,no
08/01/2019,050M,Double,Whole Blood,N,0,N,4.77,no
08/01/2019,051M,Double,Serum Fresh,N,0,N,35.52,no
08/01/2019,051M,Double,Whole Blood,N,0,N,16.24,no
09/01/2019,005T,Double,Serum Fresh,N,18.78,N,2.94,no
09/01/2019,005T,Double,Whole Blood,N,0,N,22.64,no
09/01/2019,039V,Double,Serum Fresh,P,6757.09,P,27.03,no
09/01/2019,039V,Double,Whole Blood,P,6732.44,N,10.24,no
09/01/2019,048V,Double,Serum Fresh,P,432.3,N,7.98,no
09/01/2019,048V,Double,Whole Blood,P,83.54,N,18.57,no
09/01/2019,052M,Double,Serum Fresh,N,0,N,17.57,no
09/01/2019,052M,Double,Whole Blood,N,0,N,17.96,no
21/05/2019,002V,Double,Serum Fresh,N,12.5,N,30.73,no
21/05/2019,002V,Double,Whole Blood,N,6.08,N,4.68,no
21/05/2019,003A,Double,Serum Fresh,N,0.15,N,15.76,no
21/05/2019,003A,Double,Whole Blood,N,0,N,51.23,no
21/05/2019,005T,Double,Serum Fresh,N,4.58,N,11.13,no
21/05/2019,005T,Double,Whole Blood,N,5.66,N,4.6,no
21/05/2019,012E,Double,Serum Fresh,N,0,N,11.95,no
21/05/2019,012E,Double,Whole Blood,N,7.83,N,21.24,no
21/05/2019,020M,Double,Serum Fresh,N,10.61,N,7.95,no
21/05/2019,020M,Double,Whole Blood,N,0.65,N,19.94,no
21/05/2019,020T,Double,Serum Fresh,N,1.42,N,15.07,no
21/05/2019,020T,Double,Whole Blood,N,3.79,N,13.26,no
21/05/2019,021C,Double,Serum Fresh,N,29.78,N,10.51,no
21/05/2019,021C,Double,Whole Blood,N,8.61,N,12.01,no
21/05/2019,021T,Double,Serum Fresh,N,0,N,24.82,no
21/05/2019,021T,Double,Whole Blood,N,0,N,7.66,no
21/05/2019,023M,Double,Serum Fresh,N,20.13,N,38.81,no
21/05/2019,023M,Double,Whole Blood,N,0,N,21.8,no
21/05/2019,024M,Double,Serum Fresh,N,0.56,N,9.33,no
21/05/2019,024M,Double,Whole Blood,N,0.03,N,6.81,no
21/05/2019,033T,Double,Serum Fresh,P,,P,,no
21/05/2019,033T,Double,Whole Blood,P,,N,,no
21/05/2019,034A,Double,Serum Fresh,N,5.35,N,2.46,no
21/05/2019,034A,Double,Whole Blood,N,8.67,N,7.87,no
21/05/2019,037M,Double,Serum Fresh,N,4.39,N,46.47,no
21/05/2019,037M,Double,Whole Blood,N,0,N,10.79,no
21/05/2019,039V,Double,Serum Fresh,P,,N,,no
21/05/2019,039V,Double,Whole Blood,P,,N,,no
21/05/2019,046M,Double,Serum Fresh,N,0,N,10.19,no
21/05/2019,046M,Double,Whole Blood,N,0,N,7.14,no
21/05/2019,049M,Double,Serum Fresh,N,0,N,53.63,no
21/05/2019,049M,Double,Whole Blood,N,0,N,17.41,no
21/05/2019,051M,Double,Serum Fresh,N,0,N,22.54,no
21/05/2019,051M,Double,Whole Blood,N,10.03,N,8.84,no
21/05/2019,053M,Double,Serum Fresh,N,22.86,P,45.74,no
21/05/2019,053M,Double,Whole Blood,N,7.22,N,25.16,no
22/05/2019,024T,Double,Serum Fresh,N,0,N,35.38,no
22/05/2019,024T,Double,Whole Blood,N,19.81,N,30.67,no
22/05/2019,050M,Double,Serum Fresh,N,45.29,P,298.54,no
22/05/2019,050M,Double,Whole Blood,N,0,N,24.26,no
18/06/2019,001Z,Double,Serum Fresh,N,0.45,P,597.51,no
18/06/2019,001Z,Double,Whole Blood,N,0,P,175.87,no
18/06/2019,007M,Double,Serum Fresh,N,49.78,P,96.16,no
18/06/2019,007M,Double,Whole Blood,N,0,N,31.44,no
18/06/2019,008M,Double,Serum Fresh,P,4836.3,N,37.4,no
18/06/2019,008M,Double,Whole Blood,P,1027.64,P,72.84,no
18/06/2019,009M,Double,Serum Fresh,P,,N,,no
18/06/2019,009M,Double,Whole Blood,P,6402.63,N,10.82,no
18/06/2019,013M,Double,Serum Fresh,P,3336.17,N,34.36,no
18/06/2019,013M,Double,Whole Blood,P,640.43,N,48.44,no
18/06/2019,014M,Double,Serum Fresh,P,161.88,P,58.48,no
18/06/2019,014M,Double,Whole Blood,N,6.94,N,66.05,no
18/06/2019,015C,Double,Serum Fresh,N,0.51,N,12.9,no
18/06/2019,015M,Double,Serum Fresh,N,65.65,N,25.87,no
18/06/2019,015M,Double,Whole Blood,N,7.79,N,18.76,no
18/06/2019,016M,Double,Serum Fresh,N,17.64,P,58.39,no
18/06/2019,016V,Double,Serum Fresh,N,32.68,P,4336.98,no
18/06/2019,016V,Double,Whole Blood,N,39.61,P,4217.76,no
18/06/2019,017M,Double,Serum Fresh,P,105.89,P,272.86,no
18/06/2019,017M,Double,Whole Blood,N,9.57,N,22.01,no
18/06/2019,020L,Double,Serum Fresh,N,79.84,N,30.34,no
18/06/2019,020L,Double,Whole Blood,N,19.99,N,7.83,no
26/06/2019,002Z,Double,Serum Fresh,N,134.83,P,226.85,no
26/06/2019,002Z,Double,Whole Blood,N,12.07,N,10.27,no
26/06/2019,003Z,Double,Serum Fresh,N,29.92,P,193.64,no
26/06/2019,003Z,Double,Whole Blood,N,5.83,P,77.98,no
26/06/2019,004Z,Double,Serum Fresh,N,12.86,P,166.55,no
26/06/2019,004Z,Double,Whole Blood,P,206.26,P,311.48,no
26/06/2019,005Z,Double,Serum Fresh,P,200.82,P,233.24,no
26/06/2019,005Z,Double,Whole Blood,N,24.28,N,8.74,no
26/06/2019,006Z,Double,Serum Fresh,P,178.32,P,203.55,no
26/06/2019,006Z,Double,Whole Blood,N,16.75,N,12.43,no
26/06/2019,007Z,Double,Serum Fresh,N,19.74,N,28.03,no
26/06/2019,007Z,Double,Whole Blood,N,0,N,9.18,no
26/06/2019,008Z,Double,Serum Fresh,P,661.03,N,28.92,no
26/06/2019,008Z,Double,Whole Blood,P,156.99,N,19.68,no
26/06/2019,009Z,Double,Serum Fresh,N,1.85,N,27.34,no
26/06/2019,009Z,Double,Whole Blood,N,0,N,0,no
26/06/2019,010Z,Double,Serum Fresh,N,8.06,N,19.6,no
26/06/2019,019M,Double,Serum Fresh,N,40.21,N,66.52,no
26/06/2019,019M,Double,Whole Blood,N,28.48,P,73.08,no
26/06/2019,027M,Double,Serum Fresh,N,71.24,P,68.69,no
26/06/2019,027M,Double,Whole Blood,N,4.16,N,16.55,no
26/06/2019,033M,Double,Serum Fresh,N,0,N,10.53,no
26/06/2019,033M,Double,Whole Blood,N,0.78,N,34.15,no
26/06/2019,034M,Double,Serum Fresh,P,141,P,176.4,no
26/06/2019,034M,Double,Whole Blood,N,6.96,N,29.37,no
26/06/2019,055M,Double,Serum Fresh,N,0,N,17.13,no
26/06/2019,055M,Double,Whole Blood,N,0,N,37.77,no
26/06/2019,056M,Double,Serum Fresh,N,48.85,N,34.27,no
26/06/2019,056M,Double,Whole Blood,N,3.79,N,31.64,no
26/06/2019,070P,Double,Serum Fresh,N,75.03,P,59.42,no
26/06/2019,070P,Double,Whole Blood,N,6.78,N,28.72,no
16/07/2019,002V,Double,Serum Fresh,N,14.64,N,38.46,no
16/07/2019,002V,Double,Whole Blood,N,9.99,N,21.1,no
16/07/2019,011Z,Double,Serum Fresh,N,69.77,N,24.07,no
16/07/2019,011Z,Double,Whole Blood,N,27.71,N,36.47,no
16/07/2019,012Z,Double,Serum Fresh,P,239.03,N,34.52,no
16/07/2019,012Z,Double,Whole Blood,N,85.85,N,17.7,no
16/07/2019,013Z,Double,Serum Fresh,N,0.62,P,55.94,no
16/07/2019,013Z,Double,Whole Blood,N,8.13,N,23.72,no
16/07/2019,014Z,Double,Serum Fresh,N,18.65,N,15.05,no
16/07/2019,014Z,Double,Whole Blood,N,1.51,N,28.12,no
16/07/2019,015Z,Double,Whole Blood,N,26.99,N,48.07,no
16/07/2019,016Z,Double,Serum Fresh,P,103.43,P,100.82,no
16/07/2019,016Z,Double,Whole Blood,N,10.56,N,45.08,no
16/07/2019,020M,Double,Serum Fresh,N,24.8,N,40.86,no
16/07/2019,020M,Double,Whole Blood,N,15.22,N,45.42,no
16/07/2019,020T,Double,Serum Fresh,N,5.05,N,26.6,no
16/07/2019,020T,Double,Whole Blood,N,0,N,9.97,no
16/07/2019,021C,Double,Serum Fresh,P,241.84,P,147.91,no
16/07/2019,021C,Double,Whole Blood,N,3.22,N,3.32,no
16/07/2019,021T,Double,Serum Fresh,N,20.78,N,62.14,no
16/07/2019,021T,Double,Whole Blood,N,17.48,N,26.36,no
16/07/2019,023M,Double,Serum Fresh,N,7.47,N,22.8,no
16/07/2019,023M,Double,Whole Blood,N,26.9,N,13.88,no
16/07/2019,024M,Double,Serum Fresh,N,57.74,P,153.5,no
16/07/2019,024M,Double,Whole Blood,N,4.53,N,10.45,no
16/07/2019,024T,Double,Serum Fresh,N,20.04,P,51.94,no
16/07/2019,024T,Double,Whole Blood,N,17.25,N,20.02,no
16/07/2019,032T,Double,Serum Fresh,N,16.73,N,14.1,no
16/07/2019,032T,Double,Whole Blood,N,4.8,N,0,no
16/07/2019,037M,Double,Serum Fresh,N,35.41,N,92.95,no
16/07/2019,037M,Double,Whole Blood,N,20.67,N,15.93,no
16/07/2019,045A,Double,Serum Fresh,P,748.74,P,129.7,no
16/07/2019,045A,Double,Whole Blood,N,104.59,N,20.69,no
16/07/2019,046M,Double,Serum Fresh,N,71.99,P,49.96,no
16/07/2019,046M,Double,Whole Blood,N,4.1,N,22.26,no
16/07/2019,048V,Double,Serum Fresh,P,5298.83,N,12.82,no
16/07/2019,048V,Double,Whole Blood,P,2695.02,N,16.74,no
16/07/2019,049M,Double,Serum Fresh,N,39.89,N,43.25,no
16/07/2019,049M,Double,Whole Blood,N,114.26,N,87.74,no
16/07/2019,050M,Double,Serum Fresh,N,14.38,N,27.3,no
16/07/2019,050M,Double,Whole Blood,N,10.5,N,19.4,no
16/07/2019,051M,Double,Serum Fresh,N,65.61,P,108.97,no
16/07/2019,051M,Double,Whole Blood,N,5.23,N,47.19,no
16/07/2019,053M,Double,Serum Fresh,N,66.35,P,61.29,no
16/07/2019,053M,Double,Whole Blood,N,22.94,N,14.03,no
17/07/2019,017Z,Double,Serum Fresh,N,58.56,N,70.08,no
17/07/2019,017Z,Double,Whole Blood,N,0,N,6.34,no
17/07/2019,018Z,Double,Serum Fresh,N,3541.93,N,30.29,no
17/07/2019,018Z,Double,Whole Blood,P,1054.95,N,50.01,no
17/07/2019,025E,Double,Serum Fresh,P,61.25,N,34.78,no
17/07/2019,025E,Double,Whole Blood,N,28.87,N,20.12,no
13/08/2019,001Z,Double,Serum Frozen,N,40.68,N,84.46,no
13/08/2019,001Z,Double,Whole Blood,N,,N,,no
13/08/2019,003Z,Double,Serum Frozen,N,19.86,P,260.79,no
13/08/2019,003Z,Double,Whole Blood,N,,P,,no
13/08/2019,004Z,Double,Serum Frozen,N,21.18,N,32.78,no
13/08/2019,004Z,Double,Whole Blood,N,,N,,no
13/08/2019,007M,Double,Serum Frozen,N,0,N,37.87,no
13/08/2019,007M,Double,Whole Blood,N,,N,,no
13/08/2019,007Z,Double,Serum Frozen,N,26.69,P,86.25,no
13/08/2019,007Z,Double,Whole Blood,N,,N,,no
13/08/2019,008M,Double,Serum Frozen,P,3597,N,21.4,no
13/08/2019,008M,Double,Whole Blood,P,,N,,no
13/08/2019,008Z,Double,Serum Frozen,P,299.46,N,23.12,no
13/08/2019,008Z,Double,Whole Blood,N,,N,,no
13/08/2019,009Z,Double,Serum Frozen,N,35.6,P,106.35,no
13/08/2019,009Z,Double,Whole Blood,N,,N,,no
13/08/2019,013M,Double,Serum Frozen,P,371.06,P,108.18,no
13/08/2019,013M,Double,Whole Blood,P,,N,,no
13/08/2019,014M,Double,Serum Frozen,N,73.47,N,25.49,no
13/08/2019,014M,Double,Whole Blood,P,,N,,no
13/08/2019,015C,Double,Serum Frozen,N,20.62,N,56.19,no
13/08/2019,015C,Double,Whole Blood,N,,N,,no
13/08/2019,015T,Double,Serum Frozen,P,247.38,P,40.12,no
13/08/2019,015T,Double,Whole Blood,P,,P,,no
13/08/2019,016V,Double,Serum Frozen,N,17.36,P,4231.76,no
13/08/2019,016V,Double,Whole Blood,N,,P,,no
13/08/2019,019A,Double,Serum Frozen,P,1312.51,N,19.92,no
13/08/2019,019A,Double,Whole Blood,N,,N,,no
13/08/2019,019Z,Double,Serum Frozen,P,82.28,P,264.29,no
13/08/2019,019Z,Double,Whole Blood,P,,P,,no
13/08/2019,020Z,Double,Serum Frozen,N,12.64,N,43.3,no
13/08/2019,020Z,Double,Whole Blood,N,,N,,no
13/08/2019,021Z,Double,Serum Frozen,N,4.57,N,19.66,no
13/08/2019,021Z,Double,Whole Blood,N,,N,,no
13/08/2019,022Z,Double,Serum Frozen,N,25.2,N,22.22,no
13/08/2019,022Z,Double,Whole Blood,N,,N,,no
13/08/2019,023Z,Double,Serum Frozen,N,17.74,N,25.5,no
13/08/2019,023Z,Double,Whole Blood,N,,N,,no
